episode,total_reward,score,steps,epsilon
348,-13.52999999999997,0,354,0.4972318154938351
349,-12.249999999999996,0,226,0.49623735186284745
350,-10.81,0,82,0.49524487715912174
351,-11.88,0,189,0.4942543874048035
352,-11.71,0,172,0.4932658786299939
353,-11.010000000000002,0,102,0.4922793468727339
354,-10.32,0,33,0.4912947881789884
355,-14.39999999999995,0,441,0.4903121986026304
356,-10.99,0,100,0.48933157420542517
357,-11.09,0,110,0.48835291105701434
358,-11.05,0,106,0.48737620523490033
359,-12.799999999999985,0,281,0.48640145282443054
360,-14.90999999999994,0,492,0.48542864991878165
361,-11.020000000000001,0,103,0.48445779261894406
362,-10.56,0,57,0.4834888770337062
363,-10.850000000000001,0,86,0.4825218992796388
364,-11.200000000000001,0,121,0.4815568554810795
365,-13.809999999999963,0,382,0.4805937417701174
366,-10.48,0,49,0.47963255428657714
367,-11.120000000000001,0,113,0.478673289178004
368,-10.4,0,41,0.477715942599648
369,-11.980000000000002,0,199,0.4767605107144487
370,-10.49,0,50,0.4758069896930198
371,-10.17,0,18,0.4748553757136338
372,-11.020000000000001,0,103,0.47390566496220654
373,-10.540000000000001,0,55,0.47295785363228215
374,-10.58,0,59,0.4720119379250176
375,-11.110000000000001,0,112,0.4710679140491676
376,-9.999999999999831,0,1000,0.47012577822106927
377,-9.999999999999831,0,1000,0.46918552666462715
378,-10.63,0,64,0.46824715561129787
379,-10.76,0,77,0.46731066130007526
380,-10.0,0,1,0.4663760399774751
381,-10.4,0,41,0.46544328789752015
382,-11.120000000000001,0,113,0.4645124013217251
383,-10.28,0,29,0.46358337651908166
384,-10.16,0,17,0.4626562097660435
385,-11.360000000000001,0,137,0.4617308973465114
386,-10.8,0,81,0.46080743555181836
387,-10.97,0,98,0.4598858206807147
388,-10.700000000000001,0,71,0.4589660490393533
389,-10.67,0,68,0.45804811694127456
390,-10.65,0,66,0.457132020707392
391,-10.31,0,32,0.45621775666597725
392,-10.700000000000001,0,71,0.45530532115264527
393,-10.22,0,23,0.45439471051033997
394,-10.91,0,92,0.4534859210893193
395,-10.8,0,81,0.45257894924714065
396,-9.999999999999831,0,1000,0.4516737913486464
397,-12.369999999999994,0,238,0.4507704437659491
398,-10.0,0,1,0.4498689028784172
399,-11.32,0,133,0.4489691650726603
400,-12.319999999999995,0,233,0.448071226742515
401,-10.3,0,31,0.44717508428902997
402,-16.089999999999915,0,610,0.4462807341204519
403,-10.42,0,43,0.445388172652211
404,-11.760000000000002,0,177,0.44449739630690654
405,-10.72,0,73,0.4436084015142927
406,-10.98,0,99,0.4427211847112641
407,-10.41,0,42,0.4418357423418416
408,-10.0,0,1,0.44095207085715793
