episode,total_reward,score,steps,epsilon
579,-1.3701446533202373,0,283,0.1750619737959236
580,-1.0814813232421985,0,77,0.1745367878745358
581,-2.008964233398363,0,328,0.1740131775109122
582,-0.6427709960936951,0,156,0.17349113797837945
583,0.38068634033204063,0,69,0.17297066456444432
584,0.6684957885742326,0,62,0.172451752570751
585,-0.2607885742187319,0,43,0.17193439731303872
586,-5.0,0,1,0.1714185941210996
587,-1.9265948486327917,0,62,0.1709043383387363
588,-0.8138861083984361,0,39,0.1703916253237201
589,-0.40387573242184693,0,72,0.16988045044774894
590,-0.13033447265623543,0,142,0.1693708090964057
591,0.12212280273438836,0,31,0.1688626966691165
592,-1.9403802490233426,0,255,0.16835610857910915
593,0.6704067993164315,0,225,0.16785104025337183
594,1.1824411010742226,0,59,0.16734748713261172
595,-0.6650512695312427,0,40,0.16684544467121387
596,9.075558471679724,2,156,0.16634490833720023
597,-0.7550354003905886,0,179,0.16584587361218864
598,0.3225976562500126,0,27,0.16534833599135207
599,7.403615722656289,2,401,0.164852290983378
600,0.47344238281250917,0,50,0.16435773411042787
601,1.6407919311523758,0,103,0.1638646609080966
602,-0.49585754394526127,0,135,0.1633730669253723
603,-0.7404669189452999,0,64,0.16288294772459616
604,-0.36263427734372566,0,81,0.16239429888142237
605,-2.1784014892577996,0,186,0.1619071159847781
606,0.337316894531253,0,44,0.16142139463682378
607,-2.653887329101492,0,293,0.1609371304529133
608,0.5884970092773623,0,99,0.16045431906155455
609,-0.9550512695312481,0,98,0.15997295610436987
610,-0.7536926269530992,0,47,0.15949303723605676
611,9.899130859375063,2,278,0.1590145581243486
612,7.716284179687568,2,387,0.15853751444997555
613,-3.0209344482421665,0,77,0.1580619019066256
614,-1.860147094726499,0,360,0.15758771620090573
615,-0.08867279052730925,0,111,0.157114953052303
616,-3.9400860595701643,0,669,0.1566436081931461
617,-0.6943963623046239,0,173,0.15617367736856666
618,-0.1077374267578044,0,48,0.15570515633646095
619,-0.1708316040038378,0,177,0.15523804086745158
620,-0.07980224609374531,0,29,0.15477232674484923
621,9.663635253906293,2,201,0.15430800976461467
622,-0.10150085449218516,0,51,0.15384508573532082
623,-2.46049255371089,0,258,0.15338355047811486
624,0.72966918945313,0,33,0.15292339982668052
625,-0.5255487060546651,0,179,0.15246462962720048
626,-1.10310974121089,0,90,0.15200723573831887
627,-1.082211303710912,0,108,0.15155121403110391
628,8.352391967773556,2,207,0.1510965603890106
629,0.5537756347656346,0,137,0.15064327070784356
630,1.7421575927734505,0,136,0.15019134089572003
631,8.827014160156313,2,245,0.14974076687303287
632,11.12728759765628,2,78,0.14929154457241375
633,-1.0388439941406054,0,25,0.14884366993869652
634,1.8011901855469263,0,168,0.14839713892888043
635,10.869999084472683,2,1000,0.14795194751209378
636,0.4373162841797127,0,54,0.1475080916695575
637,-0.48550872802727874,0,213,0.14706556739454882
638,10.791140441894598,2,417,0.14662437069236517
639,9.243238525390565,2,163,0.14618449758028806
640,-0.23635253906247922,0,37,0.1457459440875472
641,-5.0,0,1,0.14530870625528455
642,9.747682189941418,2,208,0.1448727801365187
643,0.7620770263671943,0,36,0.14443816179610913
644,6.547162475585925,2,98,0.1440048473107208
645,10.422743835449225,2,312,0.14357283276878863
646,0.5944573974609417,0,42,0.14314211427048226
647,7.470203247070415,2,335,0.1427126879276708
648,9.671324768066402,2,214,0.1422845498638878
649,8.396279296875077,2,451,0.14185769621429614
650,-3.4634844970702496,0,406,0.14143212312565326
651,-0.2981799316406324,0,193,0.1410078267562763
652,0.5257965087890772,0,66,0.14058480327600748
653,8.796848144531262,2,103,0.14016304886617945
654,0.06654357910159359,0,107,0.1397425597195809
655,9.05664031982427,2,426,0.13932333204042216
656,-1.5721844482421599,0,256,0.1389053620443009
657,0.723350219726564,0,37,0.138488645958168
658,6.753076782226552,2,639,0.1380731800202935
659,0.07705108642579717,0,96,0.13765896048023263
660,9.27736938476567,2,189,0.13724598359879192
661,11.993956909179722,2,122,0.13683424564799554
662,-1.105324707031226,0,218,0.13642374291105155
663,7.452731323242238,2,682,0.1360144716823184
664,-1.8559808349609268,0,114,0.13560642826727143
665,6.806533203125088,2,992,0.1351996089824696
666,-1.5809808349608931,0,296,0.1347940101555222
667,-2.0656225585937373,0,86,0.13438962812505564
668,0.0793646240235093,0,199,0.13398645924068048
669,10.27412322998045,2,290,0.13358449986295842
670,-0.7394195556640684,0,39,0.13318374636336955
671,-0.395517578125002,0,106,0.13278419512427944
672,-1.1622515869140702,0,226,0.1323858425389066
673,-2.555685424804652,0,296,0.13198868501128988
674,-0.7641693115234274,0,111,0.13159271895625602
675,0.46617370605473596,0,83,0.13119794079938724
676,-1.09407470703123,0,80,0.13080434697698906
677,6.069799804687687,2,750,0.1304119339360581
678,0.15520751953125878,0,15,0.13002069813424993
679,-2.797194824218633,0,601,0.12963063603984717
680,9.821559448242184,2,393,0.12924174413172762
681,7.514521179199242,2,694,0.12885401889933243
682,-0.7523718261718573,0,52,0.12846745684263444
683,11.066869812011717,2,34,0.12808205447210655
684,14.839918441772548,2,1000,0.12769780830869024
685,11.359957580566455,2,237,0.12731471488376417
686,12.914004516601652,2,1000,0.12693277073911288
687,-0.5959643554687419,0,16,0.12655197242689553
688,-2.235419311523423,0,220,0.12617231650961486
689,1.3406442260742404,0,62,0.12579379956008602
690,1.5283340454101566,0,25,0.12541641816140575
691,-0.14575195312499645,0,65,0.12504016890692154
692,-1.9983520507811816,0,217,0.12466504840020078
693,12.23770980834967,2,274,0.12429105325500017
694,-0.444072265624996,0,37,0.12391818009523517
695,0.028200073242185653,0,66,0.12354642555494946
696,-0.5825555419921891,0,43,0.12317578627828461
697,0.15202423095703477,0,64,0.12280625891944975
698,-0.5776055908203084,0,42,0.1224378401426914
699,0.5473162841796899,0,32,0.12207052662226334
700,-1.7145892333983808,0,300,0.12170431504239655
701,0.7454238891601825,0,125,0.12133920209726937
702,7.879857177734442,2,538,0.12097518449097756
703,10.037862548828116,2,121,0.12061225893750463
704,0.019503479003918578,0,150,0.12025042216069212
705,14.784174270629928,2,1000,0.11988967089421004
706,12.681456909179747,2,170,0.11953000188152742
707,-0.9080084228515375,0,117,0.11917141187588283
708,-0.7286123657226113,0,391,0.11881389764025518
709,10.55296264648441,2,280,0.11845745594733442
710,14.280362777709962,2,1000,0.11810208357949242
711,0.29304626464844397,0,33,0.11774777732875394
712,-0.4028363037109157,0,67,0.11739453399676768
713,0.015103759765666247,0,83,0.11704235039477738
714,0.5623162841797056,0,29,0.11669122334359305
715,0.9868768310546896,0,64,0.11634114967356228
716,0.17668212890625057,0,17,0.1159921262245416
717,-0.03285949707028557,0,63,0.11564414984586797
718,6.293428039550898,2,923,0.11529721739633036
719,-0.21254882812499432,0,17,0.11495132574414137
720,-5.0,0,1,0.11460647176690894
721,11.445589599609391,2,414,0.11426265235160821
722,11.856487274170014,2,340,0.11391986439455339
723,11.739284667968764,2,208,0.11357810480136972
724,7.683991088867222,2,410,0.11323737048696561
725,14.120607757568393,2,1000,0.11289765837550471
726,-0.5970025634765443,0,50,0.1125589654003782
727,-0.12685241699216832,0,65,0.11222128850417706
728,14.676266174316444,2,1000,0.11188462463866453
729,-0.48370971679687536,0,79,0.11154897076474853
730,-5.0,0,1,0.11121432385245428
731,1.1917382812500055,0,24,0.11088068088089692
732,0.40760070800781545,0,30,0.11054803883825423
733,-0.7978283691406203,0,79,0.11021639472173947
734,8.218397216796927,2,371,0.10988574553757426
735,0.9696621704101887,0,76,0.10955608830096153
736,0.137589111328146,0,64,0.10922742003605865
737,0.4103109741211064,0,24,0.10889973777595047
738,-0.3641888427734017,0,71,0.10857303856262261
739,-0.4600128173827942,0,36,0.10824731944693475
740,5.175815429687507,2,925,0.10792257748859395
741,0.9420056152343843,0,65,0.10759880975612816
742,-0.16797576904290068,0,128,0.10727601332685978
743,-0.640051269531237,0,35,0.1069541852868792
744,9.037787170410255,2,745,0.10663332273101855
745,0.5852050781250098,0,34,0.1063134227628255
746,-2.4617700195312566,0,60,0.10599448249453702
747,-0.8881561279296513,0,53,0.10567649904705341
748,-0.16206726074215094,0,71,0.10535946954991225
749,0.16360290527345,0,32,0.10504339114126252
750,0.532263793945333,0,24,0.10472826096783873
751,0.7561636352540058,0,321,0.10441407618493521
752,10.944033508300803,2,382,0.10410083395638041
753,9.307860107421892,2,267,0.10378853145451127
754,0.6214093017578755,0,149,0.10347716586014773
755,-2.5869256591796215,0,237,0.10316673436256728
756,-0.15653930664058713,0,97,0.10285723415947957
757,-0.4429260253906042,0,72,0.10254866245700113
758,12.830597381591826,2,159,0.10224101646963013
759,12.452412872314557,2,309,0.10193429342022124
760,-2.27484374999998,0,154,0.10162849053996058
761,-0.6896722412109204,0,50,0.10132360506834069
762,-0.41067932128901763,0,101,0.10101963425313566
763,-0.03506713867184441,0,61,0.10071657535037626
764,0.39152465820312,0,26,0.10041442562432513
765,11.816604614257905,2,1000,0.10011318234745216
766,0.3324353027343818,0,45,0.0998128428004098
767,-0.5702215576171801,0,28,0.09951340427200858
768,-5.0,0,1,0.09921486405919255
769,7.433989257812591,2,590,0.09891721946701497
770,-0.3348861694335401,0,235,0.09862046780861393
771,8.227947998046977,2,483,0.09832460640518809
772,-2.7224157714842967,0,296,0.09802963258597253
773,-0.6065093994140147,0,84,0.0977355436882146
774,-1.4862713623046786,0,78,0.09744233705714996
775,10.43046508789063,2,383,0.09715001004597851
776,8.233059692382858,2,372,0.09685856001584058
777,0.39251678466801465,0,100,0.09656798433579306
778,14.372005615234393,2,1000,0.09627828038278567
779,-0.3543869018554746,0,191,0.09598944554163731
780,14.372499694824219,2,1000,0.0957014772050124
781,9.796296386718799,2,205,0.09541437277339737
782,-1.9366448974609192,0,276,0.09512812965507718
783,4.917042846679834,2,872,0.09484274526611194
784,-1.2395300292967986,0,287,0.09455821703031361
785,13.228047485351606,2,197,0.09427454237922267
786,11.676743011474684,2,456,0.09399171875208501
787,14.693758697509738,2,1000,0.09370974359582875
788,12.546644592285288,2,1000,0.09342861436504125
789,12.092969360351582,2,96,0.09314832852194613
790,-0.7431835937500022,0,31,0.09286888353638029
791,8.621861572265626,2,384,0.09259027688577115
792,-1.8623242187499875,0,82,0.09231250605511383
793,-0.23857604980467517,0,29,0.0920355685369485
794,12.30684066772471,2,338,0.09175946183133765
795,0.06988464355468871,0,28,0.09148418344584364
796,-1.7190570068359041,0,112,0.0912097308955061
797,-1.8521276855468063,0,225,0.09093610170281959
798,14.091574096679787,2,1000,0.09066329339771112
799,0.45637176513672184,0,25,0.09039130351751799
800,0.2182214355469192,0,119,0.09012012960696544
801,11.13139923095713,2,1000,0.08984976921814454
802,9.49273315429691,2,226,0.0895802199104901
803,0.1901037597656341,0,48,0.08931147925075864
804,-0.13985412597655156,0,56,0.08904354481300636
805,-0.07602844238280682,0,31,0.08877641417856734
806,0.582316284179683,0,25,0.08851008493603164
807,7.904723510742361,2,570,0.08824455468122355
808,8.750261535644638,2,571,0.08797982101717988
809,5.9220281982423,2,843,0.08771588155412834
810,13.926949768066464,2,1000,0.08745273390946595
811,-0.6526055908203068,0,57,0.08719037570773755
812,-3.2388226318358546,0,605,0.08692880458061433
813,-1.463378906250008,0,29,0.08666801816687249
814,1.1496624755859433,0,40,0.08640801411237187
815,6.086708374023546,2,928,0.08614879007003474
816,7.112246704101617,2,673,0.08589034369982464
817,-0.0907470703124762,0,68,0.08563267266872517
818,0.6449172973633015,0,27,0.085375774650719
819,13.799010009765688,2,1000,0.08511964732676684
820,14.260938873291071,2,173,0.08486428838478655
821,8.417085266113322,2,767,0.08460969551963218
822,0.028660278320321808,0,49,0.08435586643307329
823,-0.31496887207022795,0,227,0.08410279883377407
824,-0.24285461425781207,0,50,0.08385049043727275
825,5.096789550781372,2,939,0.08359893896596093
826,-1.2751416015624653,0,183,0.08334814214906305
827,-1.4747918701171514,0,287,0.08309809772261587
828,13.545181732177763,2,1000,0.08284880342944802
829,7.68858093261729,2,403,0.08260025701915967
830,6.695062255859366,2,606,0.0823524562481022
831,0.4859527587890682,0,114,0.08210539887935789
832,-2.3939019775390573,0,89,0.08185908268271981
833,8.318353881836039,2,518,0.08161350543467165
834,-0.16423095703124613,0,32,0.08136866491836764
835,11.09318054199235,2,522,0.08112455892361253
836,13.799254608154385,2,1000,0.0808811852468417
837,9.404961547851569,2,146,0.08063854169110117
838,0.16786437988283343,0,103,0.08039662606602786
839,14.66754516601571,2,1000,0.08015543618782978
840,11.445260925292999,2,298,0.07991496987926629
841,-0.6637670898437333,0,47,0.07967522496962849
842,13.87724884033209,2,193,0.07943619929471961
843,-0.8100512695312405,0,69,0.07919789069683544
844,13.534508361816489,2,1000,0.07896029702474494
845,12.676419754028391,2,399,0.0787234161336707
846,7.037838439941478,2,843,0.07848724588526969
847,-0.16435180664062532,0,63,0.07825178414761388
848,-1.3530480957031266,0,72,0.07801702879517104
849,6.603698120117322,2,841,0.07778297770878553
850,-0.7318090820312522,0,28,0.07754962877565917
851,12.391158294677822,2,272,0.0773169798893322
852,14.97543491363538,2,1000,0.07708502894966421
853,-0.5567529296874962,0,101,0.07685377386281522
854,13.810215148925836,2,1000,0.07662321254122678
855,10.588735961914196,2,655,0.0763933429036031
856,0.1596026611328325,0,71,0.07616416287489229
857,-1.1613092041015411,0,186,0.07593567038626761
858,3.955764770507953,2,840,0.0757078633751088
859,0.06752502441406527,0,32,0.07548073978498347
860,13.110187377929805,2,1000,0.07525429756562853
861,-0.27288818359375266,0,29,0.07502853467293165
862,14.881988220214781,2,1000,0.07480344906891286
863,13.833862457275517,2,1000,0.07457903872170611
864,10.21843322753914,2,377,0.07435530160554099
865,6.538232727050708,2,1000,0.07413223570072437
866,-0.4944897460937252,0,107,0.0739098389936222
867,8.734649963378917,2,952,0.07368810947664134
868,-0.8606494140624967,0,38,0.07346704514821141
869,14.586392745971722,2,1000,0.07324664401276677
870,-0.005690917968754761,0,17,0.07302690408072847
871,-0.36853027343748046,0,42,0.07280782336848628
872,13.846534576416122,2,1000,0.07258939989838081
873,-0.16204650878905014,0,37,0.07237163169868567
874,12.217908935546841,2,1000,0.07215451680358961
875,1.823020324707045,0,102,0.07193805325317884
876,13.588701934814486,2,1000,0.07172223909341931
877,15.041531219482502,2,1000,0.07150707237613906
878,0.48373352050783325,0,102,0.07129255115901063
879,10.121265716552772,2,666,0.0710786735055336
880,12.745010375976603,2,1000,0.07086543748501699
881,-2.012498779296888,0,240,0.07065284117256193
882,7.955199584961008,2,523,0.07044088264904425
883,-0.27288818359375266,0,29,0.07022956000109712
884,13.884470367431682,2,1000,0.07001887132109383
885,1.6964730834960955,0,24,0.06980881470713055
886,-0.531942749023429,0,44,0.06959938826300915
887,-5.0,0,1,0.06939059009822013
888,8.841091613769716,2,867,0.06918241832792547
889,13.257361907959016,2,1000,0.0689748710729417
890,13.713779144287187,2,1000,0.06876794645972288
891,14.474664001464864,2,1000,0.06856164262034371
892,13.60308074951185,2,1000,0.06835595769248268
893,-1.9007489013671721,0,29,0.06815088981940523
894,9.860298156738265,2,200,0.06794643714994701
895,12.142955932617227,2,371,0.06774259783849718
896,7.2890338134766015,2,425,0.06753937004498169
897,0.2432601928711975,0,380,0.06733675193484674
898,9.952709350585986,2,525,0.0671347416790422
899,-0.1501477050781208,0,39,0.06693333745400507
900,-5.0,0,1,0.06673253744164305
901,-0.08562011718750107,0,33,0.06653233982931812
902,1.3392309570312584,0,22,0.06633274280983018
903,-2.51838745117186,0,60,0.06613374458140069
904,-1.755250244140552,0,480,0.06593534334765648
905,11.401802368164073,2,307,0.06573753731761352
906,14.956379432678206,2,1000,0.06554032470566068
907,11.097064514160184,2,166,0.0653437037315437
908,-0.1913592529296686,0,28,0.06514767262034907
909,7.564678955078179,2,534,0.06495222960248802
910,7.232033081054791,2,671,0.06475737291368056
911,8.808939514160299,2,490,0.06456310079493952
912,-1.6717309570312375,0,236,0.06436941149255469
913,11.885559844970768,2,310,0.06417630325807702
914,-0.31702575683590783,0,195,0.0639837743483028
915,-1.134130859374983,0,58,0.06379182302525789
916,6.878662109375009,2,565,0.06360044755618212
917,10.213590698242243,2,354,0.06340964621351357
918,-2.137116088867115,0,528,0.06321941727487303
919,12.787685546875034,2,1000,0.0630297590230484
920,-2.398087768554621,0,296,0.06284066974597925
921,15.115836372375586,2,1000,0.06265214773674131
922,12.991058807373033,2,193,0.06246419129353109
923,13.107386474609445,2,159,0.0622767987196505
924,10.887089538574243,2,377,0.06208996832349155
925,-0.22740539550779548,0,32,0.06190369841852107
926,0.06457092285158694,0,36,0.06171798732326551
927,-5.0,0,1,0.06153283336129571
928,13.616708068847727,2,1000,0.061348234861211826
929,10.383523864746092,2,31,0.06116419015662819
930,11.292952575683621,2,138,0.0609806975861583
931,10.1849072265626,2,527,0.06079775549339983
932,9.373332214355548,2,420,0.06061536222691963
933,-2.042266845703112,0,63,0.06043351614023887
934,7.6917935180664045,2,567,0.060252215591818155
935,12.971192626953275,2,1000,0.0600714589450427
936,13.225055084228591,2,1000,0.05989124456820757
937,0.21842803955082601,0,138,0.059711570834502944
938,-0.11527404785154083,0,33,0.05953243612199943
939,12.76990203857423,2,267,0.05935383881363344
940,10.807322387695411,2,337,0.05917577729719254
941,-0.051740112304686114,0,34,0.05899824996530096
942,11.99220275878913,2,343,0.05882125521540506
943,14.014430236816526,2,1000,0.05864479144975884
944,1.7314477539062514,0,17,0.05846885707540957
945,-0.7385766601562453,0,110,0.05829345050418334
946,-1.186375122070308,0,43,0.05811857015267079
947,13.418040618896534,2,197,0.057944214442212774
948,-0.973225097656222,0,115,0.05777038179888613
949,7.991926879882939,2,1000,0.05759707065348948
950,6.454246826172005,2,595,0.05742427944152901
951,-0.7484350585936745,0,232,0.057252006603204425
952,14.0784774780275,2,1000,0.05708025058339481
953,-0.767767944335942,0,73,0.056909009831644625
954,13.005235137939458,2,91,0.05673828280214969
955,1.3185144042969013,0,167,0.05656806795374324
956,10.370789489746164,2,351,0.056398363749882004
957,14.414500122070496,2,1000,0.05622916865863236
958,-0.8573522949218662,0,64,0.056060481152656466
959,11.542816467285117,2,206,0.0558922997091985
960,13.777982025146564,2,1000,0.0557246228100709
961,13.86912902832037,2,1000,0.055557448941640684
962,9.091627502441547,2,741,0.05539077659481576
963,14.758880615234386,2,1000,0.05522460426503131
964,0.4874533081054979,0,108,0.05505893045223622
965,-0.4464184570312506,0,30,0.054893753660879514
966,-0.3830535888671447,0,69,0.054729072399896876
967,-0.33729064941403664,0,63,0.054564885182697184
968,-0.08514831542968526,0,26,0.05440119052714909
969,-0.047169189453112104,0,226,0.05423798695556764
970,12.55862091064455,2,162,0.05407527299470094
971,13.304217529296913,2,124,0.053913047175716836
972,12.776238861084003,2,159,0.05375130803418968
973,12.881107025146566,2,204,0.05359005411008711
974,14.110986022949247,2,1000,0.053429283947756846
975,13.958759613037126,2,1000,0.053268996095913575
976,-0.5207031250000043,0,23,0.05310918910762583
977,-0.21603149414062628,0,70,0.052949861540302956
978,8.980567932128894,2,373,0.052791011955682046
979,12.204717254638712,2,272,0.052632638919815
980,11.52782684326178,2,1000,0.052474741003055554
981,13.517211532592778,2,191,0.052317316780046384
982,-0.07894683837886785,0,108,0.05216036482970624
983,10.170685424804688,2,177,0.052003883735217124
984,12.938257446289033,2,1000,0.051847872084011475
985,-0.21621520996092425,0,64,0.05169232846775944
986,-0.8291558837890598,0,15,0.05153725148235616
987,9.322773437499944,2,449,0.051382639727909095
988,-0.5810748291015422,0,143,0.051228491808725365
989,11.854656372070373,2,122,0.05107480633329919
990,12.308610687255825,2,201,0.05092158191429929
991,-0.39258422851561736,0,72,0.05076881716855639
992,-5.0,0,1,0.05061651071705072
993,9.076009521484504,2,570,0.05046466118489957
994,13.621933441162238,2,1000,0.05031326720134487
995,14.900362167358475,2,1000,0.05016232739974084
996,12.900993499755906,2,161,0.050011840417541614
997,0.5249841308593899,0,69,0.05
998,12.018397521972709,2,135,0.05
999,11.071253356933632,2,174,0.05
